is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
True,6,10,,,,849,4,1,0,0,1,1,1,1,1
True,6,10,,,,907,1,4,160,1,1,1,0,1,0
True,6,10,,,,1306,8,16,0,1,0,1,0,1,0
True,6,10,,,,1387,4,8,40,1,0,0,0,0,1
True,6,10,,,,1390,4,1,40,1,1,0,0,1,0
True,6,11,,,,1508,1,4,160,1,1,1,0,0,0
True,6,12,,,,855,1,1,160,0,0,1,1,1,1
True,6,13,,,,1783,4,4,160,0,1,0,0,1,1
True,6,14,,,,1107,8,16,160,1,1,1,0,0,1
True,6,15,,,,1366,8,16,40,0,1,1,1,1,1
True,6,16,,,,1314,8,1,160,1,0,0,1,1,0
True,6,17,,,,1468,2,2,160,0,1,0,1,1,0
True,6,18,,,,339,2,4,10,1,1,0,1,1,1
True,6,19,,,,1445,2,2,0,1,1,1,1,1,1
True,6,20,,,,517,8,1,40,1,1,0,1,1,1
True,6,21,,,,1485,8,8,0,0,0,0,0,0,1
True,6,22,,,,1400,2,8,10,0,1,0,1,0,1
True,6,23,,,,995,8,2,40,0,1,1,0,1,1
True,6,24,,,,1964,2,2,10,1,0,0,0,1,1
True,6,25,,,,1520,8,2,0,1,1,0,1,0,0
True,6,26,,,,499,4,4,40,1,1,0,1,0,0
True,6,27,,,,1193,1,4,10,1,0,1,1,0,0
True,6,28,,,,27,1,2,160,0,1,0,1,0,1
True,6,29,,,,1063,8,1,10,1,1,0,1,0,1
True,6,30,,,,1672,2,8,40,1,1,1,0,0,0
True,6,31,,,,623,1,2,40,1,0,1,1,0,0
True,6,32,,,,321,1,2,10,0,1,0,0,1,0
True,6,33,,,,346,2,1,40,0,1,1,1,1,0
True,6,34,,,,719,4,2,0,1,1,1,1,1,1
True,6,35,,,,205,8,2,160,1,1,1,0,1,1
True,6,36,,,,327,1,1,10,0,1,1,0,1,1
True,6,37,,,,1397,8,2,0,1,0,1,1,1,1
True,6,38,,,,1229,4,4,40,1,1,1,0,0,0
True,6,39,,,,1980,8,8,10,0,1,0,1,1,1
True,6,40,,,,131,1,8,40,1,0,0,1,0,0
True,6,41,,,,1296,4,1,160,1,1,1,0,0,0
True,6,42,,,,649,4,2,10,0,1,1,0,0,0
True,6,43,,,,1732,2,8,0,0,0,0,0,1,0
True,6,44,,,,914,4,2,10,1,1,1,0,0,1
True,6,45,,,,909,8,16,0,1,1,0,0,0,1
True,6,46,,,,947,1,8,0,0,0,0,1,0,0
True,6,47,,,,229,4,1,160,1,1,1,1,0,0
True,6,48,,,,531,2,8,10,1,1,0,0,0,0
True,6,49,,,,627,2,1,160,1,0,1,0,1,0
True,6,50,,,,1661,1,2,160,1,0,0,1,1,0
True,7,10,,,,176,8,4,40,1,0,0,0,1,1
True,7,10,,,,212,2,8,10,0,1,1,0,0,0
True,7,10,,,,503,8,4,0,1,0,0,0,0,0
