is_active,repetition,iteration,feature,first_option_value,second_option_value,taskID,threads,ref,rc_lookahead,no_8x8dct,no_cabac,no_deblock,no_mbtree,no_fast_pskip,no_mixed_refs
False,1,85,,,,1648,8,2,10,0,1,0,1,0,1
False,1,90,,,,470,2,2,0,1,0,1,0,0,0
False,1,90,,,,499,4,4,40,1,1,0,1,0,0
False,1,90,,,,582,1,4,0,0,0,1,1,1,1
False,1,90,,,,635,8,2,0,0,1,1,1,0,1
False,1,90,,,,1422,8,16,40,1,1,1,1,1,1
False,1,95,,,,16,8,4,0,0,0,0,0,0,0
False,1,95,,,,515,1,8,10,1,1,0,1,1,0
False,1,95,,,,1095,8,1,0,0,1,0,1,0,0
False,1,95,,,,1620,1,4,10,1,0,0,1,0,0
False,1,95,,,,1960,8,16,10,1,0,1,1,1,1
False,1,100,,,,26,2,2,40,0,0,0,0,1,1
False,1,100,,,,544,8,4,160,0,1,1,0,0,1
False,1,100,,,,1158,1,4,0,1,0,1,1,0,1
False,1,100,,,,1771,2,8,40,0,0,0,0,0,0
False,1,100,,,,1801,4,2,10,0,1,0,1,0,1
False,2,10,,,,300,8,8,10,0,0,0,0,1,0
False,2,10,,,,361,4,4,160,0,0,0,0,1,0
False,2,10,,,,467,1,8,10,1,1,1,1,0,1
False,2,10,,,,494,8,4,40,0,1,0,0,1,1
False,2,10,,,,528,4,8,40,0,0,1,1,0,1
False,2,10,,,,1100,8,16,40,0,1,1,0,0,1
False,2,10,,,,1193,1,4,10,1,0,1,1,0,0
False,2,10,,,,1288,2,8,10,1,1,0,0,1,0
False,2,10,,,,1559,1,4,0,1,0,0,0,1,1
False,2,10,,,,1609,4,1,40,1,1,1,1,0,1
False,2,15,,,,898,4,1,40,1,0,0,0,1,1
False,2,15,,,,1169,2,16,40,0,1,0,0,1,1
False,2,15,,,,1627,2,4,10,1,1,1,1,1,1
False,2,15,,,,1732,2,8,0,0,0,0,0,1,0
False,2,15,,,,1780,8,8,10,0,0,0,0,0,1
False,2,20,,,,32,8,16,0,0,1,0,1,0,0
False,2,20,,,,395,8,16,40,0,1,1,1,0,1
False,2,20,,,,736,4,1,10,1,0,1,0,1,0
False,2,20,,,,1743,2,8,10,1,1,1,0,0,0
False,2,20,,,,1801,4,2,10,0,1,0,1,0,1
False,2,25,,,,731,2,2,160,1,1,0,0,1,1
False,2,25,,,,806,1,4,0,1,1,0,1,1,1
False,2,25,,,,811,1,2,160,0,1,1,1,0,0
False,2,25,,,,1842,2,16,0,0,0,1,1,1,1
