taskID,method,time,energy,cores,ram,level,encrypt,wind_size_unl,threshold,compression
56,sliding_match_len,0.0425844192504878,0.0652852043572984,4,18,1,0,0,0,0
56,sliding_mcpy,0.0145463943481444,0.0245373181820948,4,18,1,0,0,0,0
56,sliding_next_tag,84.66315603256226,145.2315731750914,4,18,1,0,0,0,0
58,BZ2_blockSort,1.763551712036132,2.621801828731266,1,6,4,1,0,0,2
58,BZ2_compressBlock,313.81968927383423,460.58947895812895,1,6,4,1,0,0,2
58,BZ2_hbAssignCodes,0.3969516754150388,0.5889840339404471,1,6,4,1,0,0,2
58,BZ2_hbMakeCodeLengths,11.267814636230469,16.307493549860517,1,6,4,1,0,0,2
58,CrcUpdate,0.7585721015930176,1.3314679221800958,1,6,4,1,0,0,2
58,[unknown],380.1047945022583,554.4438503139005,1,6,4,1,0,0,2
58,__clone,0.6832466125488277,1.200361404235033,1,6,4,1,0,0,2
58,__getpagesize,0.013658523559569,0.0250306934632541,1,6,4,1,0,0,2
58,__madvise,0.0101604461669914,0.0186775850702122,1,6,4,1,0,0,2
58,__mmap,0.0192060470581042,0.0349463364010365,1,6,4,1,0,0,2
58,__munmap,0.0640935897827147,0.1055484909888882,1,6,4,1,0,0,2
58,__uint64_identity,0.1807351112365721,0.2523107963835398,1,6,4,1,0,0,2
58,_dl_allocate_tls_init,0.1571831703186024,0.2759139340629591,1,6,4,1,0,0,2
58,aes_crypt_cbc,11.511735439300535,16.066883718119456,1,6,4,1,0,0,2
58,aes_crypt_ecb,34.409629344940186,47.97899517390053,1,6,4,1,0,0,2
58,cfree,0.022694110870361,0.0392407352542045,1,6,4,1,0,0,2
58,cksem_wait,0.0417132377624508,0.0709822077908244,1,6,4,1,0,0,2
58,cksum_update,0.0276975631713858,0.0476036837245954,1,6,4,1,0,0,2
58,clean_one_from_hash,0.465224266052245,0.795542447400349,1,6,4,1,0,0,2
58,create_thread,0.0291562080383293,0.0474660889541496,1,6,4,1,0,0,2
58,do_futex_wait.constprop.0,0.0410957336425776,0.0713337629791723,1,6,4,1,0,0,2
58,empty_hash,30.24803876876831,52.27462962832858,1,6,4,1,0,0,2
58,ffsll,3.3155498504638663,5.770598725723809,1,6,4,1,0,0,2
58,find_best_match,12.786330699920654,22.04275316574997,1,6,4,1,0,0,2
58,hash_search,24.74764585494995,42.72501426010108,1,6,4,1,0,0,2
58,increase_mask,1.6053271293640126,2.7933259374056707,1,6,4,1,0,0,2
58,insert_hash,14.706938743591309,25.392472327826976,1,6,4,1,0,0,2
58,lesser_bitness,6.884540081024169,11.944209994806728,1,6,4,1,0,0,2
58,lrz_stretch,0.3753724098205564,0.5058819431781146,1,6,4,1,0,0,2
58,main,0.0188555717468258,0.0111347878562251,1,6,4,1,0,0,2
58,malloc,0.1028628349304192,0.1781626201646654,1,6,4,1,0,0,2
58,md5_process_block,0.2773895263671868,0.4853192626173103,1,6,4,1,0,0,2
58,minimum_bitness,5.918222904205322,10.251695723881776,1,6,4,1,0,0,2
58,primary_hash,0.5462274551391602,0.9219908509282564,1,6,4,1,0,0,2
58,pthread_create@@GLIBC_2.2.5,0.371837615966796,0.6410886739481899,1,6,4,1,0,0,2
58,pthread_testcancel,0.0138988494873045,0.0240312192920717,1,6,4,1,0,0,2
58,sem_wait@@GLIBC_2.2.5,0.041840076446532,0.0730433397317871,1,6,4,1,0,0,2
58,sha4_process,30.102551460266103,41.7722831142559,1,6,4,1,0,0,2
58,sha4_update,2.3076329231262203,3.2129000368619924,1,6,4,1,0,0,2
58,sliding_get_sb,34.540650367736816,59.69524598572518,1,6,4,1,0,0,2
58,sliding_get_sb_range,0.000126838684082,0.0002310985248816,1,6,4,1,0,0,2
58,sliding_match_len,0.1579976081848136,0.2568210054399337,1,6,4,1,0,0,2
58,sliding_mcpy,0.0275139808654774,0.0444047821166666,1,6,4,1,0,0,2
58,sliding_next_tag,68.69601821899414,118.66544763155636,1,6,4,1,0,0,2
58,write_stream,0.013902187347412,0.0188986668713218,1,6,4,1,0,0,2
60,CrcUpdate,0.8308000564575194,1.5121123523494733,4,6,1,1,0,0,1
60,GetOptimumFast,34.45661640167236,62.37492841428146,4,6,1,1,0,0,1
60,Hc4_MatchFinder_GetMatches,68.06736898422241,123.31485950831043,4,6,1,1,0,0,1
60,Hc4_MatchFinder_Skip,22.074714183807373,39.95756257219338,4,6,1,1,0,0,1
60,Hc_GetMatchesSpec,85.28910827636719,154.50690714882754,4,6,1,1,0,0,1
60,LZ4_compress_fast_extState,0.0003571510314941,0.0006025634003932,4,6,1,1,0,0,1
60,LenEnc_Encode,1.3235249519348136,2.390895135823223,4,6,1,1,0,0,1
60,LenEnc_Encode2,1.125673294067382,2.0356269283442634,4,6,1,1,0,0,1
60,LitEnc_Encode,11.96523380279541,21.679015049167244,4,6,1,1,0,0,1
60,LitEnc_EncodeMatched,8.435306549072266,15.242511243080456,4,6,1,1,0,0,1
60,LzmaEnc_CodeOneBlock,28.13715934753418,50.95737381937269,4,6,1,1,0,0,1
60,LzmaEnc_FastPosInit,0.0102205276489246,0.0183768342760697,4,6,1,1,0,0,1
60,MatchFinderMt_Construct,0.003895282745361,0.0071299716291192,4,6,1,1,0,0,1
60,MatchFinder_CheckLimits,0.0027270317077626,0.0049637207352097,4,6,1,1,0,0,1
60,MatchFinder_Construct,0.0012049674987792,0.0022022685936462,4,6,1,1,0,0,1
60,MatchFinder_GetNumAvailableBytes,5.655025959014893,10.222489056654082,4,6,1,1,0,0,1
60,MatchFinder_GetPointerToCurrentPos,2.349713325500488,4.249682694450152,4,6,1,1,0,0,1
60,MatchFinder_Init,0.028017997741699,0.0510240305750926,4,6,1,1,0,0,1
60,MovePos,0.976374149322509,1.769056293478482,4,6,1,1,0,0,1
60,RangeEnc_EncodeBit,105.655846118927,191.309308023726,4,6,1,1,0,0,1
60,RangeEnc_EncodeDirectBits,8.843703746795654,16.003520782594613,4,6,1,1,0,0,1
60,RangeEnc_ShiftLow,14.260553359985352,25.822863247412087,4,6,1,1,0,0,1
60,RcTree_Encode,10.533628940582275,19.08779046208993,4,6,1,1,0,0,1
60,RcTree_ReverseEncode,6.3358259201049805,11.463999890540691,4,6,1,1,0,0,1
60,ReadMatchDistances,9.802804470062256,17.739047160925676,4,6,1,1,0,0,1
60,[unknown],39.87150669097901,64.57650497450541,4,6,1,1,0,0,1
60,_IO_enable_locks,0.0143361091613768,0.0254561552180763,4,6,1,1,0,0,1
60,__clone,0.6658997535705564,1.1496618431020622,4,6,1,1,0,0,1
60,__ctype_init,0.0007877349853515,0.001437882162315,4,6,1,1,0,0,1
60,__madvise,0.01354169845581,0.0245105966011719,4,6,1,1,0,0,1
60,__mmap,0.1039476394653312,0.1821314750676561,4,6,1,1,0,0,1
60,__munmap,0.164129257202148,0.2902004830118468,4,6,1,1,0,0,1
60,__new_sem_wait_slow.constprop.0,0.0142860412597643,0.0229945283973567,4,6,1,1,0,0,1
60,__pthread_enable_asynccancel,0.0166559219360338,0.0279581617048187,4,6,1,1,0,0,1
60,__uint32_identity,0.0133981704711904,0.0245789162293281,4,6,1,1,0,0,1
60,__uint64_identity,0.1251230239868154,0.1754158549863116,4,6,1,1,0,0,1
60,_dl_allocate_tls_init,0.1134605407714842,0.1954811591856806,4,6,1,1,0,0,1
60,aes_crypt_cbc,4.383304595947266,7.621130521501735,4,6,1,1,0,0,1
60,aes_crypt_ecb,13.13212299346924,22.899746951910483,4,6,1,1,0,0,1
60,cfree,0.0292930603027341,0.0509847538395409,4,6,1,1,0,0,1
60,cksem_wait,0.0442299842834471,0.0764991804333725,4,6,1,1,0,0,1
60,cksum_update,0.0278077125549313,0.0478823671133509,4,6,1,1,0,0,1
60,clean_one_from_hash,0.2479496002197256,0.4315139130714886,4,6,1,1,0,0,1
60,empty_hash,29.789627075195312,51.413406529922106,4,6,1,1,0,0,1
60,ffsll,4.325225830078125,7.479916012251714,4,6,1,1,0,0,1
60,find_best_match,14.624183177947998,25.15678533878512,4,6,1,1,0,0,1
60,hash_search,27.64149045944214,47.64630412584826,4,6,1,1,0,0,1
60,increase_mask,2.629896640777588,4.516476767239921,4,6,1,1,0,0,1
60,insert_hash,15.960906028747557,27.50269028350894,4,6,1,1,0,0,1
60,lesser_bitness,8.328241348266602,14.340770082906054,4,6,1,1,0,0,1
60,lrz_stretch,0.4586086273193347,0.6215726857377359,4,6,1,1,0,0,1
60,malloc,0.0986504554748524,0.1689205025103686,4,6,1,1,0,0,1
60,md5_process_block,0.4200763702392572,0.7570864613758389,4,6,1,1,0,0,1
60,minimum_bitness,5.905532360076903,10.210574982956606,4,6,1,1,0,0,1
60,primary_hash,0.153004169464111,0.240487893935012,4,6,1,1,0,0,1
60,print_stuff,0.0141258239746091,0.024090742669781,4,6,1,1,0,0,1
60,pthread_create@@GLIBC_2.2.5,0.5811982154846181,1.004672983130862,4,6,1,1,0,0,1
60,pthread_testcancel,0.013902187347412,0.0239198973586477,4,6,1,1,0,0,1
60,put_vchars,0.0053505897521972,0.0097925000416287,4,6,1,1,0,0,1
60,remap_high_sb,0.021625995635986,0.0365632304461109,4,6,1,1,0,0,1
60,sem_post@@GLIBC_2.2.5,0.0040521621704088,0.007359519136211,4,6,1,1,0,0,1
60,sem_wait@@GLIBC_2.2.5,0.1137075424194332,0.1960684986988942,4,6,1,1,0,0,1
60,sha4_process,30.09327220916748,41.9204375599499,4,6,1,1,0,0,1
60,sha4_update,2.321788787841796,3.2245589962577594,4,6,1,1,0,0,1
60,sliding_get_sb,40.77209806442261,70.38311789902127,4,6,1,1,0,0,1
60,sliding_get_sb_range,0.0283451080322255,0.0496864079010077,4,6,1,1,0,0,1
60,sliding_match_len,0.070298671722412,0.1173791751884105,4,6,1,1,0,0,1
60,sliding_mcpy,0.028248310089111,0.0495168005111902,4,6,1,1,0,0,1
60,sliding_next_tag,80.39908981323242,138.7987277304287,4,6,1,1,0,0,1
60,start_thread,0.0027370452880848,0.0048834719867342,4,6,1,1,0,0,1
63,BZ2_blockSort,1.39995527267456,2.492388871839572,2,18,7,0,1,1,2
63,BZ2_compressBlock,186.0084929466248,331.08020891881034,2,18,7,0,1,1,2
63,BZ2_hbAssignCodes,0.0869178771972644,0.157562268890822,2,18,7,0,1,1,2
63,BZ2_hbMakeCodeLengths,3.8807430267333975,6.900819892578155,2,18,7,0,1,1,2
63,CrcUpdate,3.583045959472656,6.530886194457041,2,18,7,0,1,1,2
63,[unknown],250.8663091659546,436.9405596428261,2,18,7,0,1,1,2
63,__clone,0.5329794883728014,0.9319553781449996,2,18,7,0,1,1,2
63,__ctype_init,0.0092992782592766,0.0170627612592252,2,18,7,0,1,1,2
63,__free_tcb,0.0065689086914052,0.0095933880960479,2,18,7,0,1,1,2
63,__madvise,0.0157313346862784,0.0286984510963705,2,18,7,0,1,1,2
63,__munmap,0.0112586021423329,0.0202370789283338,2,18,7,0,1,1,2
63,__pthread_detach,0.0006909370422363,0.0012642733484204,2,18,7,0,1,1,2
63,__sigsetjmp,0.00200605392456,0.0036243000047357,2,18,7,0,1,1,2
63,__uint32_identity,0.0597243309020988,0.1055996870252611,2,18,7,0,1,1,2
63,_dl_allocate_tls_init,0.0106043815612784,0.0192812313778824,2,18,7,0,1,1,2
63,_pthread_cleanup_push,0.0253109931945794,0.0436135109972312,2,18,7,0,1,1,2
63,_setjmp,0.0147967338562008,0.0269959788537464,2,18,7,0,1,1,2
63,cfree,0.0186419486999508,0.0338143576744351,2,18,7,0,1,1,2
63,cksem_wait,0.0184516906738276,0.031153363741814,2,18,7,0,1,1,2
63,cksum_update,0.012653827667236,0.0232121341102039,2,18,7,0,1,1,2
63,cksumthread,0.0402011871337888,0.0740360440274485,2,18,7,0,1,1,2
63,clean_one_from_hash,1.7923507690429683,2.8358976502160647,2,18,7,0,1,1,2
63,create_thread,0.0503816604614245,0.0895404130345143,2,18,7,0,1,1,2
63,do_futex_wait.constprop.0,0.0377411842346182,0.0689506967318554,2,18,7,0,1,1,2
63,empty_hash,41.58544111251831,68.81480058138231,2,18,7,0,1,1,2
63,ffsll,2.538185596466064,4.395387657581961,2,18,7,0,1,1,2
63,find_best_match,12.86853551864624,21.652791573852447,2,18,7,0,1,1,2
63,hash_search,20.72819805145264,35.245203130101,2,18,7,0,1,1,2
63,increase_mask,1.5936346054077148,2.737098824808341,2,18,7,0,1,1,2
63,insert_hash,11.856449604034424,20.31916914413282,2,18,7,0,1,1,2
63,lesser_bitness,4.877698421478272,8.384236562433811,2,18,7,0,1,1,2
63,malloc,0.0916976928710934,0.1592380591593274,2,18,7,0,1,1,2
63,md5_process_block,2.771612167358398,5.043582299662377,2,18,7,0,1,1,2
63,minimum_bitness,3.701269626617432,6.370506831737069,2,18,7,0,1,1,2
63,primary_hash,1.2412700653076163,1.972128277842956,2,18,7,0,1,1,2
63,pthread_create@@GLIBC_2.2.5,0.2962450981140126,0.520587934999596,2,18,7,0,1,1,2
63,pthread_testcancel,0.0226006507873524,0.0413600280365871,2,18,7,0,1,1,2
63,sem_post@@GLIBC_2.2.5,0.0106644630432116,0.0194863620247716,2,18,7,0,1,1,2
63,sem_wait@@GLIBC_2.2.5,0.038405418395995,0.0659036791312276,2,18,7,0,1,1,2
63,sliding_get_sb,25.702968120574955,44.36420904475938,2,18,7,0,1,1,2
63,sliding_get_sb_range,0.0022263526916498,0.0040363658762238,2,18,7,0,1,1,2
63,sliding_match_len,0.531167030334472,0.8273079154097803,2,18,7,0,1,1,2
63,sliding_mcpy,0.0027203559875478,0.0049710908203295,2,18,7,0,1,1,2
63,sliding_next_tag,48.19267845153809,83.45043197682905,2,18,7,0,1,1,2
63,start_thread,0.0371203422546375,0.0685240783532516,2,18,7,0,1,1,2
65,CrcUpdate,3.786087989807129,6.510822608870376,2,6,6,0,1,0,0
65,[unknown],336.33794832229614,578.0695436014479,2,6,6,0,1,0,0
65,__clone,0.5056257247924792,0.8532040003099293,2,6,6,0,1,0,0
65,__ctype_init,0.0099902153015126,0.0177817613638997,2,6,6,0,1,0,0
65,__free_tcb,0.0140957832336412,0.0260700297821919,2,6,6,0,1,0,0
65,__madvise,0.0133481025695794,0.0195873532788713,2,6,6,0,1,0,0
65,__mmap,0.0199270248413081,0.0341640803300723,2,6,6,0,1,0,0
65,__munmap,0.007757186889648,0.0142138607990566,2,6,6,0,1,0,0
65,__pthread_detach,0.024139404296875,0.0414912298457867,2,6,6,0,1,0,0
65,__sigsetjmp,0.0157880783081042,0.0287448164605082,2,6,6,0,1,0,0
65,__uint32_identity,0.1277899742126462,0.2171139894934676,2,6,6,0,1,0,0
65,_dl_allocate_tls_init,0.0780992507934562,0.1373729386345064,2,6,6,0,1,0,0
65,adler32_z,1.7987561225891109,3.169048293600794,2,6,6,0,1,0,0
65,cfree,0.0456652641296375,0.0784646339730642,2,6,6,0,1,0,0
65,cksem_wait,0.0127673149108876,0.0228251051858067,2,6,6,0,1,0,0
65,cksum_update,0.0311021804809562,0.0546736174792648,2,6,6,0,1,0,0
65,cksumthread,0.0136852264404295,0.0248079027020246,2,6,6,0,1,0,0
65,clean_one_from_hash,0.6943650245666498,1.1167341078481563,2,6,6,0,1,0,0
65,create_thread,0.0116324424743646,0.0212552774603782,2,6,6,0,1,0,0
65,empty_hash,32.48836708068847,53.74497330473372,2,6,6,0,1,0,0
65,ffsll,2.614642620086669,4.46467601759756,2,6,6,0,1,0,0
65,find_best_match,10.738903999328612,18.060520921389653,2,6,6,0,1,0,0
65,hash_search,18.977139949798584,32.36205797441033,2,6,6,0,1,0,0
65,increase_mask,1.5590410232543943,2.64344442934845,2,6,6,0,1,0,0
65,insert_hash,11.35138463973999,19.146310791120143,2,6,6,0,1,0,0
65,lesser_bitness,5.562657356262206,9.447025698866208,2,6,6,0,1,0,0
65,malloc,0.0958099365234367,0.1626832993334857,2,6,6,0,1,0,0
65,md5_process_block,3.22016716003418,5.464038267492373,2,6,6,0,1,0,0
65,minimum_bitness,3.833178520202636,6.526672068693079,2,6,6,0,1,0,0
65,primary_hash,0.8063201904296868,1.2711884675399574,2,6,6,0,1,0,0
65,pthread_create@@GLIBC_2.2.5,0.2788715362548822,0.45002191794614,2,6,6,0,1,0,0
65,pthread_self,0.0001969337463378,0.0003545306453812,2,6,6,0,1,0,0
65,sem_post@@GLIBC_2.2.5,0.0359988212585442,0.0488557574977092,2,6,6,0,1,0,0
65,sem_wait@@GLIBC_2.2.5,0.0471105575561516,0.0797270695549381,2,6,6,0,1,0,0
65,sliding_get_sb,26.880418300628666,45.55171103702647,2,6,6,0,1,0,0
65,sliding_match_len,0.3251442909240722,0.5217828183289296,2,6,6,0,1,0,0
65,sliding_mcpy,0.0020127296447748,0.0036800637713047,2,6,6,0,1,0,0
65,sliding_next_tag,50.77387571334839,86.05924495160497,2,6,6,0,1,0,0
65,start_thread,0.1320123672485338,0.2222020771112944,2,6,6,0,1,0,0
65,write_sbstream,0.0039052963256832,0.0071290878791463,2,6,6,0,1,0,0
67,BZ2_blockSort,1.9934167861938468,2.876866447712489,1,6,3,0,1,0,2
67,BZ2_compressBlock,325.63117122650146,473.0052711954343,1,6,3,0,1,0,2
67,BZ2_hbAssignCodes,0.5837950706481922,0.8733839605079418,1,6,3,0,1,0,2
67,BZ2_hbMakeCodeLengths,16.468788146972656,24.03975519600588,1,6,3,0,1,0,2
67,CrcUpdate,0.854936122894287,1.497487056875067,1,6,3,0,1,0,2
67,LZ4_compress_fast_extState,0.0138921737670898,0.0148029701054212,1,6,3,0,1,0,2
67,[unknown],390.2768831253052,561.2689079992065,1,6,3,0,1,0,2
67,__clone,0.6443471908569331,1.1106383948198144,1,6,3,0,1,0,2
67,__ctype_init,0.0147633552551268,0.0258609896312687,1,6,3,0,1,0,2
67,__mmap,0.1299595832824702,0.1937257470740598,1,6,3,0,1,0,2
67,__munmap,0.2536306381225582,0.4093008191969947,1,6,3,0,1,0,2
67,_dl_allocate_tls_init,0.1018080711364737,0.1791003478683802,1,6,3,0,1,0,2
67,cfree,0.0360755920410144,0.063738452476963,1,6,3,0,1,0,2
67,cksem_wait,0.061540126800537,0.102585079979084,1,6,3,0,1,0,2
67,clean_one_from_hash,0.2703766822814932,0.4668252540190012,1,6,3,0,1,0,2
67,create_pthread,0.0302577018737784,0.0551057383099095,1,6,3,0,1,0,2
67,create_thread,0.042757987976074,0.0755523251293842,1,6,3,0,1,0,2
67,empty_hash,27.60515117645264,47.93015008807748,1,6,3,0,1,0,2
67,ffsll,3.895179271697998,6.759037374163748,1,6,3,0,1,0,2
67,find_best_match,13.12030029296875,22.85565247309985,1,6,3,0,1,0,2
67,hash_search,25.33724880218505,44.020858578647136,1,6,3,0,1,0,2
67,increase_mask,2.1925134658813468,3.836369234117447,1,6,3,0,1,0,2
67,insert_hash,15.223355770111084,26.49338263385905,1,6,3,0,1,0,2
67,lesser_bitness,7.725223541259766,13.475243454924817,1,6,3,0,1,0,2
67,malloc,0.0792174339294422,0.1398346148550126,1,6,3,0,1,0,2
67,md5_process_block,0.3371372222900388,0.5951503960967242,1,6,3,0,1,0,2
67,minimum_bitness,5.14360237121582,8.985107192536733,1,6,3,0,1,0,2
67,primary_hash,0.183355331420898,0.3159570862425945,1,6,3,0,1,0,2
67,pthread_create@@GLIBC_2.2.5,0.2734808921813962,0.4716040789495356,1,6,3,0,1,0,2
67,pthread_testcancel,0.0374107360839842,0.0663072874108873,1,6,3,0,1,0,2
67,remap_high_sb,0.0356082916259756,0.0585514809756864,1,6,3,0,1,0,2
67,sem_wait@@GLIBC_2.2.5,0.013064384460449,0.019220963880807,1,6,3,0,1,0,2
67,sliding_get_sb,35.66086959838868,61.99874290494618,1,6,3,0,1,0,2
67,sliding_match_len,0.0834231376647942,0.1442196566530861,1,6,3,0,1,0,2
67,sliding_next_tag,70.79586935043335,123.1326593492446,1,6,3,0,1,0,2
67,start_thread,0.0163888931274404,0.0288025370603567,1,6,3,0,1,0,2
67,write,0.013902187347412,0.0245013703384634,1,6,3,0,1,0,2
68,CrcUpdate,0.5567049980163574,0.9507990803033404,2,6,6,0,1,0,0
68,[unknown],7338.253018856049,10078.112445137553,2,6,6,0,1,0,0
68,__clone,0.4713125228881832,0.7948375745968657,2,6,6,0,1,0,0
68,__ctype_init,0.0125637054443348,0.0230890345646021,2,6,6,0,1,0,0
68,__getpagesize,0.013721942901611,0.0254200407688099,2,6,6,0,1,0,0
68,__mmap,0.0244898796081534,0.0345832508679348,2,6,6,0,1,0,0
68,__munmap,0.032604217529296,0.0535841239028317,2,6,6,0,1,0,0
68,__new_sem_wait_slow.constprop.0,0.0272870063781727,0.0501219331544462,2,6,6,0,1,0,0
68,__pthread_disable_asynccancel,0.0272502899169914,0.0499146485810624,2,6,6,0,1,0,0
68,__uint32_identity,0.0037183761596674,0.0043651523224451,2,6,6,0,1,0,0
68,_dl_allocate_tls_init,0.0825719833374016,0.1410298609897027,2,6,6,0,1,0,0
68,bufRead::get,16.92453956604004,23.208817234900057,2,6,6,0,1,0,0
68,cfree,0.0088019371032712,0.0160843703595152,2,6,6,0,1,0,0
68,cksem_wait,0.021512508392333,0.0392215520603228,2,6,6,0,1,0,0
68,cksum_update,0.0196933746337888,0.0318028270605694,2,6,6,0,1,0,0
68,clean_one_from_hash,0.8795995712280266,1.4518342587529047,2,6,6,0,1,0,0
68,create_thread,0.013278007507324,0.0183117384839516,2,6,6,0,1,0,0
68,do_futex_wait.constprop.0,0.0466165542602536,0.0852656556371238,2,6,6,0,1,0,0
68,empty_hash,30.253519535064697,50.949867564283,2,6,6,0,1,0,0
68,ffsll,2.6469831466674805,4.5754310835713055,2,6,6,0,1,0,0
68,find_best_match,11.2441725730896,19.22398860342776,2,6,6,0,1,0,0
68,hash_search,23.22332525253296,38.8280979380573,2,6,6,0,1,0,0
68,increase_mask,1.8544282913208,3.1961175257671885,2,6,6,0,1,0,0
68,insert_hash,12.0531964302063,20.55855797709107,2,6,6,0,1,0,0
68,lesser_bitness,5.6470818519592285,9.75515203430498,2,6,6,0,1,0,0
68,libzpaq::Compressor::compress,4.695971965789794,6.459521314836671,2,6,6,0,1,0,0
68,libzpaq::Encoder::compress,112.0679521560669,153.94653743046257,2,6,6,0,1,0,0
68,libzpaq::Encoder::encode,266.41066694259644,366.1688595808863,2,6,6,0,1,0,0
68,libzpaq::Predictor::Predictor,0.0277843475341796,0.0327972251732669,2,6,6,0,1,0,0
68,libzpaq::Predictor::init,0.0591402053832996,0.0876557254798792,2,6,6,0,1,0,0
68,libzpaq::Predictor::predict,80.06506681442261,109.9556506093584,2,6,6,0,1,0,0
68,libzpaq::Predictor::update,199.00506210327148,273.2045171825285,2,6,6,0,1,0,0
68,libzpaq::ZPAQL::run,9.22148609161377,12.625234369302904,2,6,6,0,1,0,0
68,malloc,0.096100330352782,0.1761031921958574,2,6,6,0,1,0,0
68,md5_process_block,0.5099716186523433,0.7918452108829382,2,6,6,0,1,0,0
68,minimum_bitness,4.5206475257873535,7.820822565531301,2,6,6,0,1,0,0
68,primary_hash,0.5971798896789544,0.9838493305389208,2,6,6,0,1,0,0
68,pthread_create@@GLIBC_2.2.5,0.2966623306274404,0.5373855520194092,2,6,6,0,1,0,0
68,pthread_testcancel,0.0181879997253416,0.0324548510807632,2,6,6,0,1,0,0
68,sem_wait@@GLIBC_2.2.5,0.0411624908447256,0.0730103152544294,2,6,6,0,1,0,0
68,sliding_get_sb,27.897637844085693,48.00955013220528,2,6,6,0,1,0,0
68,sliding_match_len,0.3358688354492184,0.5410707559739968,2,6,6,0,1,0,0
68,sliding_mcpy,0.0119128227233876,0.0218440124204948,2,6,6,0,1,0,0
68,sliding_next_tag,60.90510559082031,102.485639578024,2,6,6,0,1,0,0
69,BZ2_blockSort,1.1864757537841797,2.1227698158098045,2,6,4,0,0,1,2
69,BZ2_compressBlock,160.27634859085083,283.59668340981585,2,6,4,0,0,1,2
69,BZ2_hbAssignCodes,0.1608214378356922,0.2674140132659807,2,6,4,0,0,1,2
69,BZ2_hbMakeCodeLengths,5.4498510360717765,9.680115697074674,2,6,4,0,0,1,2
69,CrcUpdate,2.690361976623535,4.897544343652106,2,6,4,0,0,1,2
69,[unknown],217.5991759300232,376.4935588046347,2,6,4,0,0,1,2
69,_IO_enable_locks,0.027804374694824,0.0482343688706665,2,6,4,0,0,1,2
69,__clone,0.6375045776367183,1.1245764176864466,2,6,4,0,0,1,2
69,__ctype_init,0.0154776573181146,0.0282836498327848,2,6,4,0,0,1,2
69,__free_tcb,0.0129976272582996,0.0236627358212016,2,6,4,0,0,1,2
69,__madvise,0.0091824531555162,0.0168615215373177,2,6,4,0,0,1,2
69,__mmap,0.069611072540282,0.1198676174643038,2,6,4,0,0,1,2
69,__munmap,0.1113843917846674,0.1932178210526879,2,6,4,0,0,1,2
69,__uint32_identity,0.0343265533447256,0.0622289315002192,2,6,4,0,0,1,2
69,_dl_allocate_tls_init,0.1230568885803222,0.215141566488844,2,6,4,0,0,1,2
69,_setjmp,0.0004472732543945,0.0008148878704476,2,6,4,0,0,1,2
69,cfree,0.0405650138854968,0.0724345616915244,2,6,4,0,0,1,2
69,cksem_wait,0.0954995155334472,0.1655164615130067,2,6,4,0,0,1,2
69,cksumthread,0.0001134872436523,0.0002098665623574,2,6,4,0,0,1,2
69,clean_one_from_hash,0.4768466949462888,0.845590190254105,2,6,4,0,0,1,2
69,create_pthread,0.0139055252075194,0.024321368750156,2,6,4,0,0,1,2
69,create_thread,0.0211420059204088,0.0386540222420473,2,6,4,0,0,1,2
69,do_futex_wait.constprop.0,0.0288791656494138,0.0465134630612274,2,6,4,0,0,1,2
69,empty_hash,27.1765398979187,47.57070983511738,2,6,4,0,0,1,2
69,ffsll,2.9903655052185054,5.244366512157545,2,6,4,0,0,1,2
69,find_best_match,11.436960697174072,20.066730230286066,2,6,4,0,0,1,2
69,hash_search,22.21471738815308,38.87844628572782,2,6,4,0,0,1,2
69,increase_mask,1.766956329345703,3.1248760592646776,2,6,4,0,0,1,2
69,insert_hash,12.944191455841066,22.740822341818102,2,6,4,0,0,1,2
69,lesser_bitness,6.369067668914794,11.120418677636922,2,6,4,0,0,1,2
69,malloc,0.1362481117248524,0.2334391536788178,2,6,4,0,0,1,2
69,md5_process_block,1.7312846183776849,3.1439459498536872,2,6,4,0,0,1,2
69,md5_process_bytes,0.0010547637939453,0.0019182593693225,2,6,4,0,0,1,2
69,minimum_bitness,4.78244924545288,8.398350784447056,2,6,4,0,0,1,2
69,primary_hash,0.5054087638854968,0.8563992223165631,2,6,4,0,0,1,2
69,pthread_create@@GLIBC_2.2.5,0.3138589859008786,0.553589798415727,2,6,4,0,0,1,2
69,pthread_self,0.0004940032958984,0.0009079060344401,2,6,4,0,0,1,2
69,pthread_testcancel,0.013902187347412,0.0244131881031996,2,6,4,0,0,1,2
69,remap_high_sb,0.027804374694824,0.0499565404792717,2,6,4,0,0,1,2
69,sem_post@@GLIBC_2.2.5,0.0131778717041006,0.0240602212802854,2,6,4,0,0,1,2
69,sem_wait@@GLIBC_2.2.5,0.0182514190673822,0.0333841210924973,2,6,4,0,0,1,2
69,sliding_get_sb,31.992170810699463,56.0482696085819,2,6,4,0,0,1,2
69,sliding_match_len,0.2444114685058591,0.4214811353548405,2,6,4,0,0,1,2
69,sliding_next_tag,61.60733127593994,107.91685598490388,2,6,4,0,0,1,2
69,start_thread,0.0176739692687977,0.0329878723385965,2,6,4,0,0,1,2
69,write,0.013952255249023,0.0255450073282753,2,6,4,0,0,1,2
69,write_buf,0.0222635269165036,0.0406220810315967,2,6,4,0,0,1,2
70,CrcUpdate,1.556994915008544,2.6925682256258865,1,6,3,0,1,0,0
70,LZ4_compress_fast_extState,0.055511951446532,0.0657501621334967,1,6,3,0,1,0,0
70,[unknown],1987.2306199073792,2855.1218679890085,1,6,3,0,1,0,0
