taskID,method,time,energy,cores,ram,level,encrypt,wind_size_unl,threshold,compression
13,ffsll,3.335176467895507,5.676577569143897,1,18,9,0,1,1,2
13,find_best_match,16.436961650848392,27.580886623023783,1,18,9,0,1,1,2
13,hash_search,28.75784111022949,48.67434157581164,1,18,9,0,1,1,2
13,increase_mask,2.1306295394897448,3.599410504036274,1,18,9,0,1,1,2
13,insert_hash,15.888397693634031,26.89200177642813,1,18,9,0,1,1,2
13,lesser_bitness,7.572075843811035,12.92347843400196,1,18,9,0,1,1,2
13,malloc,0.1045484542846674,0.1770569611330019,1,18,9,0,1,1,2
13,md5_process_block,0.265930652618407,0.478167637570915,1,18,9,0,1,1,2
13,minimum_bitness,6.536775112152099,11.147976781609437,1,18,9,0,1,1,2
13,primary_hash,1.4496994018554683,2.310219914350629,1,18,9,0,1,1,2
13,pthread_create@@GLIBC_2.2.5,0.4017181396484368,0.6967980471368028,1,18,9,0,1,1,2
13,pthread_self,0.0043792724609368,0.0081305089881203,1,18,9,0,1,1,2
13,pthread_testcancel,0.013902187347412,0.0238341133874915,1,18,9,0,1,1,2
13,rzip_fd,0.0167860984802237,0.0238315617431212,1,18,9,0,1,1,2
13,sem_wait@@GLIBC_2.2.5,0.1046319007873524,0.1715786852517697,1,18,9,0,1,1,2
13,sliding_get_sb,37.36839199066162,63.65355395826635,1,18,9,0,1,1,2
13,sliding_match_len,0.6035318374633786,0.9576047791234842,1,18,9,0,1,1,2
13,sliding_mcpy,0.0416665077209471,0.073354559183932,1,18,9,0,1,1,2
13,sliding_next_tag,69.41976976394653,118.71385122587742,1,18,9,0,1,1,2
14,CrcUpdate,0.492878437042236,0.8151038173047109,2,2,7,0,1,1,0
14,[unknown],7213.582869052887,9945.17336012768,2,2,7,0,1,1,0
14,__clone,0.4666562080383294,0.7902393806123504,2,2,7,0,1,1,0
14,__getpagesize,0.025634765625,0.0371987206853779,2,2,7,0,1,1,0
14,__mmap,0.1180133819580072,0.1899490331734114,2,2,7,0,1,1,0
14,__munmap,0.6557660102844227,0.9165329531238884,2,2,7,0,1,1,0
14,__pthread_disable_asynccancel,0.0138454437255848,0.0253916451833718,2,2,7,0,1,1,0
14,__uint32_identity,0.0131611824035636,0.0236504951084274,2,2,7,0,1,1,0
14,_dl_allocate_tls_init,0.1107368469238276,0.1833626609763636,2,2,7,0,1,1,0
14,bufRead::get,17.098061561584473,23.56561905795608,2,2,7,0,1,1,0
14,cksem_wait,0.010667800903319,0.0195511480513576,2,2,7,0,1,1,0
14,cksum_update,0.008958816528319,0.0126515707360702,2,2,7,0,1,1,0
14,clean_one_from_hash,1.2809371948242183,2.128185800507229,2,2,7,0,1,1,0
14,create_thread,0.0085182189941394,0.0140700624180096,2,2,7,0,1,1,0
14,do_futex_wait.constprop.0,0.063332557678222,0.1110580895729372,2,2,7,0,1,1,0
14,empty_hash,39.56567525863648,64.91320269688345,2,2,7,0,1,1,0
14,ffsll,3.24661636352539,5.457776070956962,2,2,7,0,1,1,0
14,find_best_match,12.830410480499268,21.323497061904977,2,2,7,0,1,1,0
14,hash_search,21.06307888031005,35.17491992613367,2,2,7,0,1,1,0
14,increase_mask,1.5970025062561024,2.654623229460677,2,2,7,0,1,1,0
14,insert_hash,11.936484813690186,19.986094871813847,2,2,7,0,1,1,0
14,lesser_bitness,5.704573154449463,9.605274609601585,2,2,7,0,1,1,0
14,libzpaq::Compressor::compress,4.895142078399658,6.751720444484146,2,2,7,0,1,1,0
14,libzpaq::Encoder::compress,101.39475059509276,139.7762375812052,2,2,7,0,1,1,0
14,libzpaq::Encoder::encode,258.58335161209106,356.369165243016,2,2,7,0,1,1,0
14,libzpaq::Predictor::Predictor,0.0834264755249016,0.1135093683103378,2,2,7,0,1,1,0
14,libzpaq::Predictor::assemble_p,0.0020527839660636,0.0027502124490616,2,2,7,0,1,1,0
14,libzpaq::Predictor::init,0.2029485702514648,0.2761375725335009,2,2,7,0,1,1,0
14,libzpaq::Predictor::predict,78.8748927116394,108.7347600710296,2,2,7,0,1,1,0
14,libzpaq::Predictor::update,198.96111249923703,274.0473365896845,2,2,7,0,1,1,0
14,libzpaq::StateTable::next_state,0.0138988494873045,0.0188874176176552,2,2,7,0,1,1,0
14,libzpaq::ZPAQL::run,9.230227947235107,12.672687124758577,2,2,7,0,1,1,0
14,log,0.041673183441162,0.056616044415161,2,2,7,0,1,1,0
14,malloc,0.0568470954895017,0.1016317013643323,2,2,7,0,1,1,0
14,md5_process_block,1.7454638481140126,2.4627580025562046,2,2,7,0,1,1,0
14,minimum_bitness,4.333443641662597,7.274872293334126,2,2,7,0,1,1,0
14,primary_hash,1.0226335525512693,1.6322027814507325,2,2,7,0,1,1,0
